id,givenName,familyName,unaccentedFamilyName,birthYear,deathYear,congresses,congressNumber,position,state,parties,congressYear,age,fullName
D000002,David,Daggett,daggett,1764.0,1851.0,"[{""position"":""Senator"",""congressNumber"":13,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""CT"",""parties"":[""Federalist""]}]",15,Senator,CT,Federalist,1817,53.0,David daggett
D000013,Tristram,Dalton,dalton,1738.0,1817.0,"[{""position"":""Senator"",""congressNumber"":1,""stateName"":""MA"",""parties"":[""Pro-Administration""]}]",1,Senator,MA,Pro-Administration,1789,51.0,Tristram dalton
D000024,Samuel,Dana,dana,1760.0,1830.0,"[{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1802-09-20"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1804-09-17"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1806-09-15"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1808-09-19"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":12,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""CT"",""parties"":[""Federalist""]}]",11,Senator,CT,Federalist,1809,49.0,Samuel dana
D000024,Samuel,Dana,dana,1760.0,1830.0,"[{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1802-09-20"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1804-09-17"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1806-09-15"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1808-09-19"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":12,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""CT"",""parties"":[""Federalist""]}]",12,Senator,CT,Federalist,1811,51.0,Samuel dana
D000024,Samuel,Dana,dana,1760.0,1830.0,"[{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1802-09-20"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1804-09-17"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1806-09-15"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1808-09-19"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":12,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""CT"",""parties"":[""Federalist""]}]",13,Senator,CT,Federalist,1813,53.0,Samuel dana
D000024,Samuel,Dana,dana,1760.0,1830.0,"[{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1802-09-20"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1804-09-17"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1806-09-15"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1808-09-19"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":12,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""CT"",""parties"":[""Federalist""]}]",14,Senator,CT,Federalist,1815,55.0,Samuel dana
D000024,Samuel,Dana,dana,1760.0,1830.0,"[{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1802-09-20"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1804-09-17"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1806-09-15"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1808-09-19"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":12,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""CT"",""parties"":[""Federalist""]}]",15,Senator,CT,Federalist,1817,57.0,Samuel dana
D000024,Samuel,Dana,dana,1760.0,1830.0,"[{""position"":""Representative"",""congressNumber"":4,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":5,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":7,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":8,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1802-09-20"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":9,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1804-09-17"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":10,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1806-09-15"",""electionCirca"":false},{""position"":""Representative"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""],""electionDate"":""1808-09-19"",""electionCirca"":false},{""position"":""Senator"",""congressNumber"":11,""stateName"":""CT"",""parties"":[""Federalist""],""electionCirca"":false},{""position"":""Senator"",""congressNumber"":12,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":13,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":14,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":15,""stateName"":""CT"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":16,""stateName"":""CT"",""parties"":[""Federalist""]}]",16,Senator,CT,Federalist,1819,59.0,Samuel dana
D000069,Franklin,Davenport,davenport,1755.0,1832.0,"[{""position"":""Senator"",""congressNumber"":5,""stateName"":""NJ"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":6,""stateName"":""NJ"",""parties"":[""Federalist""]}]",5,Senator,NJ,Federalist,1797,42.0,Franklin davenport
D000165,Jonathan,Dayton,dayton,1760.0,1824.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""NJ""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""NJ""},{""position"":""Representative"",""congressNumber"":2,""stateName"":""NJ"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":3,""stateName"":""NJ"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":4,""stateName"":""NJ"",""parties"":[""Federalist""],""leadershipPositions"":[{""position"":""Speaker Of The House"",""startDate"":""1795-12-07"",""startCirca"":false,""endDate"":""1797-03-03"",""endCirca"":false}]},{""position"":""Representative"",""congressNumber"":5,""stateName"":""NJ"",""parties"":[""Federalist""],""leadershipPositions"":[{""position"":""Speaker Of The House""}]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""NJ"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""NJ"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""NJ"",""parties"":[""Federalist""]}]",6,Senator,NJ,Federalist,1799,39.0,Jonathan dayton
D000165,Jonathan,Dayton,dayton,1760.0,1824.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""NJ""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""NJ""},{""position"":""Representative"",""congressNumber"":2,""stateName"":""NJ"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":3,""stateName"":""NJ"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":4,""stateName"":""NJ"",""parties"":[""Federalist""],""leadershipPositions"":[{""position"":""Speaker Of The House"",""startDate"":""1795-12-07"",""startCirca"":false,""endDate"":""1797-03-03"",""endCirca"":false}]},{""position"":""Representative"",""congressNumber"":5,""stateName"":""NJ"",""parties"":[""Federalist""],""leadershipPositions"":[{""position"":""Speaker Of The House""}]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""NJ"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""NJ"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""NJ"",""parties"":[""Federalist""]}]",7,Senator,NJ,Federalist,1801,41.0,Jonathan dayton
D000165,Jonathan,Dayton,dayton,1760.0,1824.0,"[{""position"":""Delegate"",""congressNumber"":1,""stateName"":""NJ""},{""position"":""Delegate"",""congressNumber"":1,""stateName"":""NJ""},{""position"":""Representative"",""congressNumber"":2,""stateName"":""NJ"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":3,""stateName"":""NJ"",""parties"":[""Federalist""]},{""position"":""Representative"",""congressNumber"":4,""stateName"":""NJ"",""parties"":[""Federalist""],""leadershipPositions"":[{""position"":""Speaker Of The House"",""startDate"":""1795-12-07"",""startCirca"":false,""endDate"":""1797-03-03"",""endCirca"":false}]},{""position"":""Representative"",""congressNumber"":5,""stateName"":""NJ"",""parties"":[""Federalist""],""leadershipPositions"":[{""position"":""Speaker Of The House""}]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""NJ"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":7,""stateName"":""NJ"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":8,""stateName"":""NJ"",""parties"":[""Federalist""]}]",8,Senator,NJ,Federalist,1803,43.0,Jonathan dayton
D000273,Jean,Destrehan,destrehan,1754.0,1823.0,"[{""position"":""Senator"",""congressNumber"":12,""stateName"":""LA"",""parties"":[""Unknown""]}]",12,Senator,LA,Unknown,1811,57.0,Jean destrehan
D000296,Samuel,Dexter,dexter,1761.0,1816.0,"[{""position"":""Representative"",""congressNumber"":3,""stateName"":""MA"",""parties"":[""Federalist""]},{""position"":""Senator"",""congressNumber"":6,""stateName"":""MA"",""parties"":[""Federalist""]}]",6,Senator,MA,Federalist,1799,38.0,Samuel dexter
